ID,name1
H4P00588,"Egilbert, Bf. v. Passau (1045-1065)"
H4P00589,"Egilbert, Bamberger Dompropst"
H4P00590,"Egino, wohl Mitglied d. sächsischen Adels"
H4P00591,"Eilbert, Bf. v. Minden → Egilbert, Bf. v. Minden"
H4P00592,"Einhard (v. Katzenellenbogen), Bf. II. v. Speyer (1060-1067), Augsburger Dompropst"
H4P00593,"Ekbert, Mgf. I. v. Meißen, Gf. I. v. Braunschweig, Gem. Immulas (Irmingard), Vater Mgf. Ekberts II. v. Meißen, Sohn Gf. Liudolfs, Bruder Gf. Bruns II. v. Braunschweig, Vetter Heinrichs IV."
H4P00594,"Ekbert, Mgf. II. v. Meißen, Gf. II. v. Braunschweig, Gf. im Gau Chutizi, Daleminzergau, im <i>Milsca</i>-Gau und Pleißegau und v. Stavoren, Gem. Odas, Sohn Mgf. Ekberts I. v. Meißen und Immulas (Irmingard), Halbbruder Gf.in Alberadas und Judiths, Neffe Mgf.in Adelheids (v. Susa/v. Turin) v. Turin und Gf. Bruns II. v. Braunschweig"
H4P00595,"Ekbert, Gf. I. v. Formbach, Sohn Gf. Brunos im Künzinggau (?)"
H4P00596,"Ekbert, Vogt d. Kl.s Weißenburg"
H4P00597,"Ekberte, staufische Untervögte"
H4P00598,"Ekkehard (Eckehard), Mgf. II. v. Meißen"
H4P00599,"Ekkehard v. Aura, Abt d. Kl.s Aura, Chronist"
H4P00600,"Ekkehard (v. Nellenburg), Abt d. Kl.s Reichenau, Sohn Gf. Eberhards (VI.) I. v. Nellenburg, Bruder Eberhards VII. (d. Jüngeren) v. Nellenburg, Heinrichs und Ebf. Udos (v. Nellenburg) v. Trier"
H4P00601,"Ekkehardiner, Adelsfamilie"
H4P00602,"Eliab, biblische Gestalt, Vater Abirams und Dathans"
H4P00603,"Ellenhard (Ellinhard), Bf. v. Freising (1052-1078)"
H4P00604,"Ellinhard, Bf. v. Freising → Ellenhard, Bf. v. Freising"
H4P00605,"Embricho (Embriko/Imbricho), Bf. v. Augsburg (1063-1077), Kapellan"
H4P00606,"Embriko, Bf. v. Augsburg → Embricho (Imbricho), Bf. v. Augsburg"
H4P00607,"Emehard, (ksl. Gegen)Bf. v. Würzburg (1089-1105)"
H4P00608,"Emehard, Augsburger Domkanoniker"
H4P00609,"Emicho, Gf. im Nahegau (v. Leiningen?)"
H4P00610,"Emicho, <i>miles</i> Bf. Dietrichs v. Verdun"
H4P00611,"Emma, Witwe Gf. Liudgers"
H4P00612,"Engelbert, Gf. im Kraichgau"
H4P00613,"Engelbert, Gf. I. v. Spanheim, Vater Gf. Engelberts II. v. Spanheim und Bf. Hartwigs v. Regensburg, Bruder Ebf. Hartwigs (v. Spanheim) v. Magdeburg"
H4P00614,"Engelbert, Gf. II. v. Spanheim, Sohn Gf. Engelberts I. v. Spanheim, Bruder Bf. Hartwigs v. Regensburg, Neffe Ebf. Hartwigs (v. Spanheim) v. Magdeburg"
H4P00615,"Engelbert v. Schwarzenburg, Sohn Bertholds I. v. Schwarzenburg, Bruder Ebf. Friedrichs (v. Schwarzenburg) I. v. Köln"
H4P00616,"Engelbrecht, aus der Grundherrschaft Boppard"
H4P00617,"Engelhard, Ebf. v. Magdeburg (1051-1063)"
H4P00618,"Engelhard, Bf. v. Naumburg-Zeitz (1206-1242)"
H4P00619,"Eppensteiner, Adelsgeschlecht, Gründer d. Kl.s St. Lambrecht (Österreich) und Inhaber d. Vogtei"
H4P00620,Eppo
H4P00621,Eppo
H4P00622,"Eppo, Bf. v. Naumburg-Zeitz → Eberhard, Bf. v. Naumburg-Zeitz"
H4P00623,"Erchanger, Abt d. Kl.s St. Stephan (Weihenstephan)"
H4P00624,Erich
H4P00625,"Eriprand, Sohn Gf. Arduins"
H4P00626,Erizo
H4P00627,"Erkenbald, ksl. Ministeriale, Kämmerer"
H4P00628,Erkenbert
H4P00629,"Erlembald, Heiliger, Mailänder Ritter, Anführer d. Pataria"
H4P00630,"Erlenfrid, Vater Bf. Notings v. Vercelli"
H4P00631,"Erlolf, Dienstmann Ebf. Annos II. v. Köln"
H4P00632,"Erlolf, Ministeriale"
H4P00633,"Erlung, Bf. v. Würzburg (1105-1121), Kanzler Heinrichs IV."
H4P00634,"Erma, Tochter Lancwares, Schwester Azalas, Chunizas, Coldruns, Frizalas, Gozas, Gruzas, Herlocs, Perthas, Rihkartas und Seburgas"
H4P00635,"<i>Ermenfredus</i>, Kanzler Heinrichs IV. → Ermenfried (Irminfried), Bf. v. Sitten"
H4P00636,"Ermenfried (<i>Ermenfredus</i>/Irminfried), Bf. v. Sitten (1054/55-ca. 1090), burgundischer Kanzler Heinrichs IV."
H4P00637,"Ermenfrid, Archidiakon d. Stifts St. Maria-Magdalena zu Verdun, Getreuer Agnes’ (v. Poitou)"
H4P00638,"Ernst, Mgf. v. Österreich, Vogt d. Bistümer Salzburg und Lorch(-Passau), Vater Mgf. Leopolds II. v. Österreich, Sohn Mgf. Adalberts v. Österreich und Frowilas, Neffe Kg. Peters v. Ungarn"
H4P00639,Ernst I. v. Grögling
H4P00640,Ernst
H4P00641,"Ernst, Abt d. Kl.s Reinhardsbrunn"
H4P00642,"Erpho, Bf. v. Münster (1085-1097), Münsteraner Dompropst"
H4P00643,"Erpo, Abt d. Kl.s Siegburg"
H4P00644,"Este, Adelsfamilie → Otbertiner"
H4P00645,"Ethelinde, Gem.in Hzg. Welfs (IV. v. Este) I. v. Bayern, Tochter Hzg. Ottos (v. Northeim) II. v. Bayern und Richenzas, Schwester Mgf. Heinrichs (d. Fetten) v. Friesland, Konrads (Kuno) v. Beichlingen und Gf. Siegfrieds III. v. Northeim"
H4P00646,"Eugen III., Papst (1145-1153)"
H4P00647,"Eupraxia (Adelheid/Praxedis), Ks.in u. Kg.in, Gem.in (1) Mgf. Heinrichs d. (sächsischen) Nordmark und (2) Heinrichs IV., Tochter Großfürst Wsewolods v. Kiew, Nichte Kg.in Anastasias (v. Kiew) v. Ungarn und d. Großfürsten Izjaslavs (Demetrius) v. Kiew und Svjatoslavs II. v. Kiew"
H4P00648,Ezelex
H4P00649,"Ezzo, Pfalzgf. v. Lothringen, Gründer d. Kl.s Brauweiler, Vater Kg.in Richezas v. Polen"
H4P00650,"Ezzo v. Sülchen, Herr"
H4P00651,"Ezzo, Bf. v. Oldenburg (1062-nach 1074)"
H4P00652,"<i>F.</i>, <i>camerarius</i>, Mainz"
H4P00653,FA → Friedrich A
H4P00654,FB → Friedrich B
H4P00655,"Felix, Heiliger"
H4P00656,"Felix, (ksl./böhm. Gegen)Bf. v. Meißen (1085-1086/87), Vertrauter Hzg. Vratislavs (II). v. Böhmen"
H4P00657,Fiskalinen
H4P00658,"Flandern, Adelsgeschlecht"
H4P00659,"Florens I., Gf. v. Holland, Vater Gf. Dietrichs (V.) v. Holland, Sohn Gf. Dietrichs (III.) v. Holland, Bruder Gf. Dietrichs (IV.) v. Holland"
H4P00660,Folkhold v. Malsburg
H4P00661,"Folkmar, Gf. im Saargau, Gf. v. Saarbrücken"
H4P00662,"Folkmar, gefallen bei d. Schlacht an der Unstrut"
H4P00663,"Folkwin, Edelfreier"
H4P00664,"Formbacher, Adelsgeschlecht"
H4P00665,"Fortunatus, Heiliger"
H4P00666,"Friedebrecht, aus der Grundherrschaft Boppard"
H4P00667,<i>Friederih</i> → Friedrich
H4P00668,"Friedrich (Barbarossa) I., Kg. u. Ks. (1152/1155-1190), Stiefbruder Pfalzgf. Konrads"
H4P00669,"Friedrich II., Kg. u. Ks. (1212/1220-1250)"
H4P00670,"Friedrich (v. Staufen), Hzg. I. v. Schwaben (1079-1105), Gf., Gem. Agnes’ v. Waiblingen, Bruder Konrads und Bf. Ottos v. Straßburg"
H4P00671,"Friedrich (v. Luxemburg), Hzg. II. v. Niederlothringen (1046-1065), Vogt d. Kl.s Stablo, Bruder Bf. Adalberos (v. Luxemburg) III. v. Metz, Hzg. Heinrichs VII. v. Bayern und Gf. Hermanns v. Gleiberg, Onkel Pfalzgf. Heinrichs (II. v. Laach) II. v. Lothringen, (Gegen)Kg. Hermanns v. Salm, Gf. Konrads v. Luxemburg und Bf. Poppos v. Metz"
H4P00672,"Friedrich, Mgf. v. Sachsen → Friedrich, Pfalzgf. v. Sachsen (Gf. II. v. Goseck)"
H4P00673,"Friedrich, Pfalzgf. v. Sachsen, Gf. II. v. Goseck, Bruder Ebf. Adalberts v. Bremen-Hamburg und Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00674,"Friedrich, Pfalzgf. v. Sachsen, Gf. I. v. Sommerschenburg, Vater Pfalzgf. Friedrichs II. v. Sommerschenburg "
H4P00675,"Friedrich, Pfalzgf. v. Sachsen, Gf. II. v. Sommerschenburg, Sohn Pfalzgf. Friedrichs v. Sachen (Gf. I. v. Sommerschenburg)"
H4P00676,"Friedrich, Gf. v. Doulcon"
H4P00677,"Friedrich, Gf. v. Gleiberg"
H4P00678,"Friedrich, Gf. im Passeiergau"
H4P00679,"Friedrich, Gf. v. Toul, Vater Bf. Heinrichs (v. Verdun) I. v. Lüttich"
H4P00680,"Friedrich Gf., Vater Gf. Konrads"
H4P00681,"Friedrich, Gf."
H4P00682,"Friedrich v. Berge, Herr"
H4P00683,"Friedrich, Vogt zu Regensburg, zugehörig zur Familie d. Bogen-Falkensteiner"
H4P00684,Friedrich <i>de Lynowe</i>
H4P00685,"Friedrich v. Mömpelgard, Vater Peters v. Mömpelgard, Enkel Mgf.in Adelheids (v. Susa/v. Turin) v. Turin"
H4P00686,Friedrich v. Pettendorf
H4P00687,"Friedrich II. v. Tengling, Sohn Gf. Gottfrieds I. v. Raabs, Bruder Bf. Gebhards IV. v. Regensburg, Gf. Gottfrieds II. v. Raabs und Sigehards v. Tengling-Burghausen"
H4P00688,Friedrich
H4P00689,"Friedrich A (FA), namentlich unbekannter Notar"
H4P00690,"Friedrich B (FB), namentlich unbekannter Notar"
H4P00691,"Friedrich, Bruder Gottfrieds, Hermanns und Teuds"
H4P00692,"Friedrich, Höriger Heinrichs IV."
H4P00693,"Friedrich (Svatibor) (II. v. Böhmen), Patriarch v. Aquileia (1084-1086), Sohn Hzg. Spytihnĕvs’ II. v. Böhmen und Idas v. Wettin, Neffe Bf. Gebhards (Jaromir) v. Prag und Kg. Vratislavs (I). v. Böhmen"
H4P00694,"Friedrich, Ebf. I. v. Bremen-Hamburg (1104-1123)"
H4P00695,"Friedrich (v. Schwarzenberg), Ebf. I. v. Köln (→ Friedrich [v. Schwarzenburg], Ebf. I. v. Köln, siehe Addenda und Corrigenda)"
H4P00696,"Friedrich (v. Schwarzenburg), Ebf. I. v. Köln (1100-1131), Bamberger Domkanoniker, Sohn Bertholds I. v. Schwarzenburg (siehe Addenda und Corrigenda zu Reg. 1441 zur Verwandtschaft mit Berthold I.), Bruder Engelberts v. Schwarzenburg (siehe Addenda und Corrigenda zu Reg. 1441 zur Verwandtschaft mit Engelbert v. Schwarzenburg)"
H4P00697,"Friedrich, Bf. I. v. Halberstadt (1090-1106)"
H4P00698,"Friedrich (v. Wettin), Bf. v. Münster (1064-1084), Kanzler Heinrichs IV., Magdeburger Propst, Sohn Mgf. Dietrichs I. v. d. Niederlausitz, Bruder Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz und Gf. Geros v. Brehna, Onkel Mgf. Dedis (Dedo) (d. Jüngeren) II. v. d. Niederlausitz, Gf. Dietrichs (Theoderich) (v. Camburg) v. Brehna, Bf. Gunthers (v. Wettin) v. Naumburg-Zeitz, Mgf. Heinrichs I. v. Meißen und Gf. Wilhelms (v. Brehna) v. Camburg"
H4P00699,"Friedrich, Bischofselekt v. Naumburg-Zeitz (1090), Abt d. Kl.s St. Georg zu Naumburg, Abt d. Kl.s Goseck, Abt d. Kl.s Hersfeld, Neffe Ebf. Adalberts v. Bremen-Hamburg, Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck)"
H4P00700,"Friedrich, Ministeriale d. Hochstifts Lüttich"
H4P00701,"Frizala, Tochter Lancwares, Schwester Azalas, Chunizas, Coldruns, Ermas, Gozas, Gruzas, Herlocs, Perthas, Rihkartas und Seburgas"
H4P00702,"Frowila, Gem.in Mgf. Adalberts v. Österreich, Mutter Mgf. Ernsts v. Österreich (aus [2]), Schwester Kg. Peters v. Ungarn"
H4P00703,"Fulchard, Abt d. Kl.s Lobbes"
H4P00704,"Fulco, Mgf. v. Este, Sohn Mgf. Albert Azzos II. v. Este, Bruder Mgf. Hugos v. Este und Halbbruder Hzg. Welfs (IV. v. Este) I. v. Bayern, Onkel Hzg. Welfs (V.) II. v. Bayern und Heinrichs (d. Schwarzen)"
H4P00705,"Fulco, Vogt d. bischöfl. Kirche zu Piacenza"
H4P00706,"Fulcus, <i>iudex</i>"
H4P00707,"<i>G.</i>, Bote, unsichere Identifizierung → Gottfried, Gf. II. v. Raabs oder → Adalbero A"
H4P00708,"<i>G.</i>, unsichere Identifizierung → Gumpold v. Michelsberg oder → Gottschalk v. Aachen"
H4P00709,"<i>G.</i>, Sohn d. U., unsichere Identifizierung → Gottfried, Gf. I. v. Raabs"
H4P00710,"<i>G.</i>, Bamberger <i>dominus</i> → Adalbero, Kanzler"
H4P00711,GA → Gebhard A
H4P00712,G II A → Gebhard II A
H4P00713,"Gaius Iulius Caesar, angebl. röm. Ks. (100-44 v. Chr.)"
H4P00714,"Galeria, Adelsgeschlecht"
H4P00715,Gandulf v. Cario
H4P00716,"Gandulf, Vasall Bf. Eberhards v. Parma, leibl. Sohn Roberts, Bruder d. Vasallen Albuin und Anselm"
H4P00717,"Gandulf, Bf. v. Reggio (nach 1065-1085)"
H4P00718,GB → Gebhard B
H4P00719,<i>Gebene</i>
H4P00720,"Gebeno, Vogt Agnes’ (v. Poitou)"
H4P00721,"Gebeno, Gurker Notar"
H4P00722,"Gebhard, Gf. v. Formbach"
H4P00723,"Gebhard, Gf. v. Süpplingenburg, Vater Lothars III. (v. Süpplingenburg), Sohn Gf. Bernhards im Harzgau (und Falengau)"
H4P00724,"Gebhard, Gf."
H4P00725,"Gebhard, <i>miles</i>"
H4P00726,"Gebhard A (GA), namentlich unbekannter Notar"
H4P00727,"Gebhard II A (G II A), namentlich unbekannter Notar"
H4P00728,"Gebhard B (GB), namentlich unbekannter Notar"
H4P00729,"Gebhard, Ebf. v. Mainz"
H4P00730,"Gebhard, Ebf. v. Salzburg (1060-1088), Kanzler Heinrichs IV., ksl. Kaplan"
H4P00731,"Gebhard, Bf. II. v. Cambrai → Gerhard, Bf. II. v. Cambrai"
H4P00732,"Gebhard, Bf. v. Eichstätt → Viktor II., Papst"
H4P00733,"Gebhard (III. v. Zähringen), Bf. v. Konstanz (1084-1110), Hirsauer Mönch, Sohn Hzg. Bertholds (I. v. Zähringen) I. v. Kärnten, Bruder (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben und Mgf. Hermanns v. Verona, Onkel Mgf. Hermanns (II.) v. Baden"
H4P00734,"Gebhard (Jaromir), Bf. v. Prag (1068-1089/90), Kanzler Heinrichs IV., Bruder Hzg. Spytihnĕvs’ II. v. Böhmen und Kg. Vratislavs (I). v. Böhmen, Onkel Hzg. Bořivojs II. v. Böhmen, Hzg. Břetislavs II. v. Böhmen, Patriarch Friedrichs (Svatibor) (II. v. Böhmen) v. Aquileia, Judiths und Hzg. Ulrichs (v. Brünn) v. Brünn"
H4P00735,"Gebhard, Bf. III. v. Regensburg (1036-1060)"
H4P00736,"Gebhard, Bf. IV. v. Regensburg 1089-1105, Sohn eines exkommunzierten Ratgebers Heinrichs IV., Sohn Gf. Gottfrieds I. v. Raabs, Bruder Friedrichs II. v. Tengling, Gf. Gottfrieds II. v. Raabs und Sigehards v. Tengling-Burghausen"
H4P00737,"Gebhard, Bf. II. v. Speyer (1105-1106/07)"
H4P00738,"Gebhard, Bf. I. v. Trient (1106-1120)"
H4P00739,"Geisa, Kg. I. v. Ungarn → Géza (Joas), Kg. I. v. Ungarn"
H4P00740,"Geizo, Erzpriester"
H4P00741,"Genesius, Abt d. Kl.s S. Salvator bei Pavia"
H4P00742,"Gerald v. Praeneste, Begleiter Agnes’ (v. Poitou)"
H4P00743,"Gerald (Gerold), KardinalBf. v. Ostia (1072/73-1077), Legat Papst Gregors VII."
H4P00744,"Gerardus, <i>iudex</i>"
H4P00745,"Gerhard I., Hzg. v. Oberlothringen (1048-1070), Vater Hzg. Dietrichs (II.) v. Oberlothringen"
H4P00746,"Gerhard, Burggf. v. Mainz"
H4P00747,"Gerhard, Gf. im Albgau"
H4P00748,"Gerhard, Gf. im Gau <i>Hettero</i>"
H4P00749,"Gerhard, Gf. III. v. Jülich"
H4P00750,"Gerhard, Gf. im Maingau"
H4P00751,"Gerhard, Gf. d. (elsässischen) Nordgaus"
H4P00752,"Gerhard, Gf. im Ruhrgau"
H4P00753,"Gerhard III., Gf. I. v. Wassenberg(-Geldern), Gf. im Gau Hamaland, Sohn oder Neffe Gf. Dietrichs (Dirk ‚de Rossige‘/Theodericus Flamens) im Gau Veluwe"
H4P00754,"Gerhard, Gf. im Westfalengau"
H4P00755,"Gerhard, Gf., Sohn Gf. Hugos"
H4P00756,"Gerhard, Gf."
H4P00757,"Gerhard, Gf."
H4P00758,"Gerhard, Gf."
H4P00759,"Gerhard, Gf."
H4P00760,"Gerhard, Vogt d. Stiftes Hl. Kunibert zu Köln"
H4P00761,"Gerhard, Dienstmann Äbtissin Swanihilds v. Essen"
H4P00762,"Gerhard <i>Baracti</i> (v. Baracte?), Vater Gf. Alberts"
H4P00763,"Gerhard, Sohn Sichers I., Bruder Vizegf. Hildebrands Visconti, Peters und Sichers II."
H4P00764,"Gerhard, Sohn Gozwins"
H4P00765,"Gerhard, Sohn Johannes Vitalis’"
H4P00766,"Gerhard, Bruder Abt Wolframs (Wolfgang) v. Prüm"
H4P00767,"Gerhard, Bruder Alderads, Neffe Alberichs v. Porzano"
H4P00768,Gerhard v. <i>Coruiaga</i> (Cavriago?)
H4P00769,Gerhard v. Oberachern
H4P00770,"Gerhard (Gebhard), Bf. II. v. Cambrai (1076-1092), Neffe Bf. Lietberts v. Cambrai"
H4P00771,"Gerhard, Bf. v. Florenz → Nikolaus II., Papst"
H4P00772,"Gerhard, Propst d. Stiftes Hl. Servatius zu Maastricht"
H4P00773,"Gerlach, Gf."
H4P00774,"Gerlach, Edelfreier"
H4P00775,"Gerlach, Vogt Agnes’ (v. Poitou)"
H4P00776,"Gerlach, aus der Grundherrschaft Boppard"
H4P00777,Gerlach
H4P00778,"Gerloch, Gf. v. Traföss"
H4P00779,Gerloch <i>de Ŏrth</i> (Mariaort?)
H4P00780,"Germar, aus der Grundherrschaft Boppard"
H4P00781,"Gero, wettinischer Gf. v. Brehna, Gem. Berthas, Vater Gf. Dietrichs (Theoderich) (v. Camburg) v. Brehna, Bf. Gunthers (v. Wettin) v. Naumburg-Zeitz und Gf. Wilhelms (v. Brehna) v. Camburg, Sohn Mgf. Dietrichs I. v. d. Niederlausitz, Bruder Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz und Bf. Friedrichs (v. Wettin) v. Münster, Onkel Mgf. Dedis (Dedo) (d. Jüngeren) II. v. d. Niederlausitz und Mgf. Heinrichs I. v. Meißen"
H4P00782,Gero v. <i>Topaldo</i>
H4P00783,"Gerold, Abt d. Kl.s Lorsch"
H4P00784,"Gerold, Gf. v. Bertoldsbaar, <i>miles</i> und Schwager Ks. Karls d. Gr."
H4P00785,"Gerold, KardinalBf. v. Ostia → Gerald, KardinalBf. v. Ostia"
H4P00786,"Gerolf, Vogt Bf. Wilhelms v. Utrecht"
H4P00787,"Gertrud (v. Haldensleben), Gem.in (1) Friedrichs (v. Formbach?) und (2) Hzg. Ottos (Ordulf) v. Sachsen"
H4P00788,"Gertrud, verwitwete königl. Magd"
H4P00789,"Gertrud v. Boppard, Enkelin Asos"
H4P00790,"Gertrud, Äbtissin v. Niedermünster"
H4P00791,"Gerung, Gf. im Hegau und Klettgau"
H4P00792,"Gerung, Gf. im Passeiergau"
H4P00793,"Gerung, Gf. im Vintschgau"
H4P00794,"Gerung, Abt d. Kl.s Rheinau"
H4P00795,"Géza (Geisa/Joas), Kg. I. v. Ungarn (Usupator) (1074-1077), Hzg. v. Nitra (1064-1074), Vater Kg. Almus’ v. Kroatien (aus [2]) und Kg. Kolomans v. Ungarn (aus [1]), Sohn Kg. Bélas I. v. Ungarn, Bruder Kg. Ladislaus’ (László) I. v. Ungarn und Sophies v. Ungarn, Neffe Kg. Andreas’ I. v. Ungarn"
H4P00796,"Girard, Gf. v. Galeria, Gesandter d. Römer"
H4P00797,"Gisela v. Schwaben, Ks.in u. Kg.in, Gem.in (1) Gf. Bruns I. v. Braunschweig (2) Hzg. Ernsts I. v. Schwaben und (3) Ks. Konrads II., Mutter Gf. Liudolfs (aus [1]), Hzg. Ernsts II. v. Schwaben, Hzg. Heinrichs IV. v. Schwaben (aus [2]) und Heinrichs III. (aus [3])"
H4P00798,"Gisela, Dienstfrau Äbtissin Swanihilds v. Essen, Gem.in Adelhards, Mutter Adelheids, Grimolds, Hizakas und Regilinds"
H4P00799,"Gisela, Gem.in (1) d. Freien Rupert und (2) Ruthards"
H4P00800,"Giselbert, Gf. v. Bergamo"
H4P00801,"Giselbert, Gf."
H4P00802,"Giselbert, Gf."
H4P00803,"Giselbert v. Duras?, Sohn Gf. Ottos v. Loon/Looz?"
H4P00804,"Giselbert, <i>iudex sacri palatii</i>"
H4P00805,"Giselbert, Abt d. Kl.s Reinhardsbrunn"
H4P00806,"Gisilbert, Hirsauer Mönch, Gesandter (Gegen)Kg. Rudolfs v. Rheinfelden"
H4P00807,"Giso, Gf."
H4P00808,"Giso, Höriger d. Edlen Cunihild"
H4P00809,"Gisulf, Fürst II. v. Salerno (1052-1077)"
H4P00810,Gisulf
H4P00811,"Gleiberg, Herren, Vögte d. Reichsgutsbezirks um Ebsdorf"
H4P00812,"Godebert, <i>miles</i>"
H4P00813,"<i>Godefridus</i>, angebl. Kanzler Heinrichs IV."
H4P00814,"<i>Godefridus</i>, angebl. Kanzler Heinrichs IV."
H4P00815,"<i>Godescalcus, comes de Asloe</i> → Gottschalk, Gf. v. Assel"
H4P00816,<i>Gopolt</i>
H4P00817,"Gosbertus, Kanoniker v. San Giuliano in Gozzano"
H4P00818,"Goswin, Gf. I. v. Heinsberg, Sohn Gf. Dietrichs (Dirk ‚de Rossige‘/Theodericus Flamens) im Gau Veluwe"
H4P00819,"Gotebold, Patriarch v. Aquileia (1049-1062)"
H4P00820,"Gŏtha, Gem.in Liutolds v. Rümlingen, Mutter Burchards, Liutprands, Notgers, Rudolfs und Udalrichs"
H4P00821,"Gottfried III. (d. Bärtige), Hzg. v. Oberlothringen (1044-1046), Hzg. v. Niederlothringen (1065-1069), Mgf. v. Tuszien, Vogt d. Kl.s Stablo, Gem. (1) Odas und (2) Gf.in Beatrix’ (v. Tuszien-Canossa) v. Tuszien, Vater Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen, Gf.in Idas (v. Bouillon) und Wiltruds (alle aus [1]), Bruder Papst Stephans IX."
H4P00822,"Gottfried IV. (d. Bucklige), Hzg. v. Niederlothringen (1069-1076), Mgf. v. Antwerpen, Sohn Hzg. Gottfrieds (III.) (d. Bärtigen) v. Ober- und Niederlothringen und Odas, Bruder Gf.in Idas (v. Bouillon) und Wiltruds, Onkel Adalberts, Balduins, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Hzg. Gottfrieds (V.) (v. Bouillon) v. Niederlothringen, Gottfrieds, Irmingards und Utas, Neffe Papst Stephans IX., enger Verwandter Bf. Heinrichs (v. Verdun) I. v. Lüttich"
H4P00823,"Gottfried V. (v. Bouillon), Hzg. v. Niederlothringen (1087/89-1096), Mgf. v. Antwerpen, Sohn Gf.in Idas (v. Bouillon), Bruder Balduins, Neffe Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen und Wiltruds, angeheirateter Neffe Mgf.in Mathildes v. Tuszien-Canossa"
H4P00824,"Gottfried, Mgf., Sohn Gf. Arnolds v. Lambach, Bruder Bf. Adalberos (v. Lambach-Wels) v. Würzburg"
H4P00825,"Gottfried, Mgf."
H4P00826,"Gottfried, Gf. im Bliesgau"
H4P00827,"Gottfried, Gf. v. Engis"
H4P00828,"Gottfried v. Kirkel-Neuhäusel, Gf."
H4P00829,"Gottfried, Gf. v. Löwen, Bruder Gf. Heinrichs III. v. Löwen-Brabant"
H4P00830,"Gottfried, Gf. I. v. Raabs, Sohn Gf. Udalrichs v. Godesheim (Goßam?), Vater Friedrichs II. v. Tengling, Bf. Gebhards IV. v. Regensburg, Gottfrieds II. v. Raabs und Sigehards v. Tengling-Burghausen"
H4P00831,"Gottfried, Gf. II. v. Raabs, Sohn Gf. Gottfrieds I. v. Raabs, Bruder Friedrichs II. v. Tengling, Bf. Gebhards IV. v. Regensburg und Sigehards v. Tengling-Burghausen"
H4P00832,"Gottfried, <i>iudex</i>"
H4P00833,"Gottfried, <i>iudex</i>, Vogt Bf. Heinrichs v. Trient"
H4P00834,"Gottfried, Sohn Gf. Adalberts II. v. Calw und Wiltruds, Bruder Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Irmingards und Utas, Neffe Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen und Gf.in Idas (v. Bouillon)"
H4P00835,"Gottfried, Sohn Gf. Alberts III. v. Namur, Bruder Alberts und Heinrichs, Neffe Heinrichs"
H4P00836,"Gottfried, Sohn Gf. Volmars III. v. Metz, Bruder Gf. Volmars IV. v. Metz"
H4P00837,"Gottfried, Bruder Friedrichs, Hermanns und Teuds"
H4P00838,"Gottfried, Ebf. v. Mailand (1071-um 1075), Mailänder Subdiakon"
H4P00839,"Gottschalk (<i>Godescalcus</i>), Gf. v. Assel (<i>Asloe</i>), Vater Ebf. Heinrichs (v. Assel) v. Magdeburg"
H4P00840,"Gottschalk, Gf. im Gau <i>Hatteron</i>"
H4P00841,"Gottschalk, Gf."
H4P00842,"Gottschalk v. Witzendorf, Ministeriale Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck)"
H4P00843,"Gottschalk v. Aachen, Propst in Aachen, Mitglied d. Kanzlei, Notar Adalbero C (AC)"
H4P00844,"Gottschalk, Propst v. Maastricht"
H4P00845,"Gottschalk, Kaplan"
H4P00846,Goyzo v. Martinengo
H4P00847,"Goza, Tochter Lancwares, Schwester Azalas, Chunizas, Coldruns, Ermas, Frizalas, Gruzas, Herlocs, Perthas, Rihkartas und Seburgas"
H4P00848,"Gozwin, Gf. (v. Gößweinstein?)"
H4P00849,"Gozwin, Gf."
H4P00850,"Gozwin, Vater Gerhards"
H4P00851,"Grauso, Kanzler d. Dogen Vitalis Faletro v. Venedig"
H4P00852,"Gregor A, namentlich unbekannter Notar"
H4P00853,Gregor Adulterni
H4P00854,"Gregor, <i>sancte Romane ecclesie scriniarius atque iudex</i>"
H4P00855,"Gregor VII., Papst (1073-1085), zuvor Hildebrand, Abt d. Kl.s St. Paul (S. Paolo fuori le Mura), Onkel Rusticus’"
H4P00856,"Gregor IX., Papst (1227-1241)"
H4P00857,"Gregor, Bf. v. Vercelli (1044-1077), ital. Kanzler Heinrichs IV."
H4P00858,"Gregor, Kardinaldiakon, Legat Papst Gre-gors VII."
H4P00859,Gregorianer
H4P00860,"Grimerius, Vizegf."
H4P00861,"Grimold, Sohn Adelhards und Giselas, Bruder Adelheids, Hizakas und Regilinds"
